nodeId,availability,honesty,datasetSize,freq,transRate,task,dropout,malicious
773,true,0,830,80,610,0,false,false
774,true,0,310,60,790,0,false,false
775,true,0,150,120,420,0,false,false
776,true,0,750,130,890,0,false,false
777,true,0,160,230,930,0,false,false
778,false,0,480,290,720,0,false,false
779,true,0,290,240,500,1,false,false
780,true,0,250,260,650,0,false,false
781,true,0,670,270,430,0,false,false
782,true,0,470,60,440,0,false,false
783,true,0,520,120,990,1,false,false
784,true,0,180,60,540,0,false,false
785,true,0,550,260,850,0,false,false
786,true,0,970,100,540,0,false,false
787,true,0,290,110,740,0,false,false
788,true,0,870,50,330,1,false,false
789,false,0,380,110,860,0,false,false
790,true,0,230,260,150,0,false,false
791,true,0,850,80,650,1,false,false
792,true,0,530,50,830,0,false,false
793,true,0,900,180,260,0,false,false
794,true,0,290,120,760,0,false,false
795,true,0,560,60,610,1,false,false
796,true,0,390,210,1000,0,false,false
797,true,0,490,80,950,0,false,false
798,true,0,550,80,410,0,false,false
799,true,0,390,120,360,0,false,false
800,false,0,270,50,620,1,false,false
801,true,0,110,220,880,0,false,false
802,true,0,930,290,880,0,false,false
803,true,0,390,80,470,1,false,false
804,true,0,850,170,240,1,false,false
805,true,0,520,240,870,0,false,false
806,true,0,820,120,820,1,false,false
807,true,0,800,260,870,0,false,false
808,true,0,380,220,600,0,false,false
809,true,0,120,200,760,0,false,false
810,true,0,980,240,180,1,false,false
811,false,0,930,200,240,1,false,false
812,true,0,990,60,980,0,false,false
813,true,0,300,260,250,0,false,false
814,true,0,160,250,360,0,false,false
815,true,0,460,270,560,0,false,false
816,true,0,380,90,360,0,false,false
817,true,0,780,50,400,1,false,false
818,true,0,690,190,790,0,false,false
819,true,0,260,170,480,1,false,false
820,true,0,550,270,890,0,false,false
821,true,0,880,280,950,0,false,false
822,true,0,1000,250,770,0,false,false
823,true,0,360,230,1000,0,false,false
824,true,0,580,280,980,0,false,false
825,true,0,680,270,500,0,false,false
826,true,0,910,90,540,0,false,false
827,true,0,670,280,1000,0,false,false
828,true,0,520,80,190,0,false,false
829,false,0,670,50,770,1,false,false
830,true,0,580,70,720,0,false,false
831,true,0,200,290,770,0,false,false
832,true,0,810,220,490,1,false,false
833,true,0,870,90,860,0,false,false
834,true,0,290,250,740,0,false,false
835,false,0,840,110,700,1,false,false
836,false,0,300,190,880,0,false,false
837,true,0,640,110,220,1,false,false
838,false,0,690,270,540,1,false,false
839,true,0,180,190,530,0,false,false
840,true,0,790,70,410,1,false,false
841,true,0,480,80,390,1,false,false
842,false,0,690,60,630,0,false,false
843,true,0,930,70,420,0,false,false
844,true,0,360,180,350,0,false,false
845,true,0,110,250,630,0,false,false
846,true,0,390,170,680,0,false,false
847,true,0,790,230,950,0,false,false
848,true,0,720,90,600,0,false,false
849,true,0,840,220,310,1,false,false
850,false,0,380,120,260,0,false,false
851,true,0,420,180,450,1,false,false
852,false,0,150,220,900,0,false,false
853,true,0,600,80,420,0,false,false
854,true,0,590,220,570,0,false,false
855,true,0,540,110,650,1,false,false
856,true,0,440,70,470,0,false,false
857,false,0,680,210,480,0,false,false
858,true,0,180,200,700,0,false,false
859,true,0,120,170,330,0,false,false
860,true,0,220,290,880,0,false,false
861,true,0,730,90,800,0,false,false
862,true,0,930,260,240,0,false,false
863,false,0,530,70,440,1,false,false
864,true,0,760,90,200,0,false,false
865,true,0,760,60,460,0,false,false
866,true,0,400,180,980,1,false,false
867,true,0,420,100,380,0,false,false
868,true,0,970,200,490,0,false,false
869,true,0,660,90,730,0,false,false
870,true,0,810,90,720,0,false,false
871,true,0,600,80,780,0,false,false
872,true,0,450,50,740,0,false,false
873,true,0,870,180,520,1,false,false
874,true,0,300,280,300,0,false,false
875,true,0,370,170,220,0,false,false
876,false,0,800,60,690,0,false,false
877,true,0,670,140,690,0,false,false
878,true,0,210,260,610,0,false,false
879,true,0,390,170,480,0,false,false
880,true,0,430,260,520,0,false,false
881,true,0,910,300,530,0,false,false
882,true,0,360,130,340,1,false,false
883,true,0,300,210,350,0,false,false
884,true,0,760,170,330,0,false,false
885,true,0,750,80,230,0,false,false
886,true,0,880,230,500,0,false,false
887,true,0,880,200,970,0,false,false
888,false,0,690,300,780,0,false,false
889,false,0,450,250,760,0,false,false
890,false,0,420,70,940,0,false,false
891,true,0,830,260,960,0,false,false
892,true,0,250,200,790,0,false,false
893,true,0,820,300,300,0,false,false
894,false,0,910,80,470,1,false,false
895,true,0,350,60,200,0,false,false
896,true,0,650,270,700,0,false,false
897,true,0,680,90,460,1,false,false
898,true,0,910,90,790,1,false,false
899,true,0,960,110,760,0,false,false
900,true,0,420,260,160,1,false,false
901,true,0,940,150,940,0,false,false
902,false,0,830,180,790,0,false,false
903,true,0,960,290,690,0,false,false
904,true,0,490,50,680,1,false,false
905,true,0,940,130,900,0,false,false
906,true,0,550,250,310,0,false,false
907,true,0,990,140,240,1,false,false
908,false,0,800,60,620,0,false,false
909,true,0,470,180,970,0,false,false
910,true,0,640,260,600,0,false,false
911,true,0,530,280,810,0,false,false
912,true,0,680,250,760,1,false,false
913,true,0,100,270,360,0,false,false
914,true,0,480,120,680,1,false,false
915,true,0,100,290,710,0,false,false
916,true,0,630,110,590,1,false,false
917,true,0,670,280,560,1,false,false
918,true,0,470,280,740,1,false,false
919,true,0,670,290,810,0,false,false
920,true,0,410,130,650,0,false,false
921,true,0,560,110,290,0,false,false
922,true,0,470,250,770,0,false,false
923,false,0,660,270,970,0,false,false
924,true,0,270,230,440,0,false,false
925,false,0,460,150,380,0,false,false
926,false,0,560,210,480,0,false,false
927,true,0,170,90,240,0,false,false
928,true,0,170,200,590,0,false,false
929,true,0,370,160,320,1,false,false
930,true,0,710,240,190,0,false,false
931,false,0,570,120,790,0,false,false
932,true,0,930,70,170,0,false,false
933,false,0,770,70,870,0,false,false
934,true,0,260,130,790,1,false,false
935,true,0,540,130,190,0,false,false
936,true,0,380,130,360,0,false,false
937,true,0,890,260,510,0,false,false
938,false,0,570,60,870,0,false,false
939,true,0,630,50,260,1,false,false
940,true,0,520,50,580,0,false,false
941,false,0,580,130,600,1,false,false
942,true,0,950,140,390,0,false,false
943,false,0,720,110,460,0,false,false
944,false,0,960,190,310,1,false,false
945,true,0,140,50,600,0,false,false
946,true,0,590,110,710,0,false,false
947,true,0,950,230,280,1,false,false
948,true,0,690,300,720,0,false,false
949,true,0,470,150,180,0,false,false
950,true,0,100,110,320,0,false,false
951,true,0,200,60,360,1,false,false
952,true,0,180,90,640,0,false,false
953,false,0,270,120,940,0,false,false
954,true,0,160,190,550,0,false,false
955,false,0,760,220,930,0,false,false
956,true,0,180,70,170,0,false,false
957,true,0,810,180,740,0,false,false
958,true,0,310,70,380,1,false,false
959,true,0,640,270,770,0,false,false
960,true,0,780,60,430,0,false,false
961,false,0,900,100,360,0,false,false
962,true,0,140,260,750,0,false,false
963,true,0,870,90,550,0,false,false
964,true,0,240,140,250,1,false,false
965,false,0,790,60,650,0,false,false
966,false,0,680,250,570,1,false,false
967,true,0,640,200,890,0,false,false
968,true,0,680,240,150,1,false,false
969,true,0,800,220,340,0,false,false
970,true,0,240,290,810,0,false,false
971,false,0,800,200,690,0,false,false
972,true,0,190,150,200,0,false,false
973,false,0,960,230,530,1,false,false
974,true,0,680,250,390,0,false,false
975,true,0,720,250,680,0,false,false
976,true,0,480,70,780,1,false,false
977,false,0,690,100,430,0,false,false
978,true,0,710,270,980,0,false,false
979,true,0,930,160,340,1,false,false
980,false,0,140,130,320,0,false,false
981,true,0,490,50,680,0,false,false
982,true,0,720,280,570,1,false,false
983,true,0,600,260,460,1,false,false
984,false,0,1000,220,740,0,false,false
985,true,0,200,200,730,1,false,false
986,true,0,340,90,360,0,false,false
987,true,0,500,80,850,1,false,false
988,true,0,630,220,800,1,false,false
989,true,0,900,90,390,0,false,false
990,true,0,730,80,850,1,false,false
991,true,0,570,100,970,0,false,false
992,false,0,770,260,500,1,false,false
993,true,0,160,180,730,0,false,false
994,true,0,460,190,710,0,false,false
995,false,0,460,240,490,1,false,false
996,true,0,370,130,360,0,false,false
997,true,0,600,240,150,0,false,false
998,true,0,820,50,390,0,false,false
999,true,0,550,180,440,0,false,false
